keyge,group,category,description
gene:100038723,genomic,gene,gene:100038723
gene:100038761,genomic,gene,gene:100038761
gene:100038765,genomic,gene,gene:100038765
gene:100038773,genomic,gene,gene:100038773
gene:100038775,genomic,gene,gene:100038775
gene:100038778,genomic,gene,gene:100038778
gene:100038780,genomic,gene,gene:100038780
gene:100038788,genomic,gene,gene:100038788
gene:100038797,genomic,gene,gene:100038797
gene:100038803,genomic,gene,gene:100038803
gene:100038850,genomic,gene,gene:100038850
gene:100038854,genomic,gene,gene:100038854
gene:100038859,genomic,gene,gene:100038859
gene:100038862,genomic,gene,gene:100038862
gene:100038941,genomic,gene,gene:100038941
gene:100038947,genomic,gene,gene:100038947
gene:100038948,genomic,gene,gene:100038948
gene:100039008,genomic,gene,gene:100039008
gene:100039019,genomic,gene,gene:100039019
gene:100039026,genomic,gene,gene:100039026
gene:100039028,genomic,gene,gene:100039028
gene:100039042,genomic,gene,gene:100039042
gene:100039054,genomic,gene,gene:100039054
gene:100039063,genomic,gene,gene:100039063
gene:100039076,genomic,gene,gene:100039076
gene:100039089,genomic,gene,gene:100039089
gene:100039116,genomic,gene,gene:100039116
gene:100039129,genomic,gene,gene:100039129
gene:100039150,genomic,gene,gene:100039150
gene:100039162,genomic,gene,gene:100039162
gene:100039177,genomic,gene,gene:100039177
gene:100039206,genomic,gene,gene:100039206
gene:100039256,genomic,gene,gene:100039256
gene:100039305,genomic,gene,gene:100039305
gene:100039315,genomic,gene,gene:100039315
gene:100039436,genomic,gene,gene:100039436
gene:100039489,genomic,gene,gene:100039489
gene:100039542,genomic,gene,gene:100039542
gene:100039551,genomic,gene,gene:100039551
gene:100039636,genomic,gene,gene:100039636
gene:100039645,genomic,gene,gene:100039645
gene:100039691,genomic,gene,gene:100039691
gene:100039707,genomic,gene,gene:100039707
gene:100039740,genomic,gene,gene:100039740
gene:100039790,genomic,gene,gene:100039790
gene:100039796,genomic,gene,gene:100039796
gene:100039805,genomic,gene,gene:100039805
gene:100039948,genomic,gene,gene:100039948
gene:10004,genomic,gene,gene:10004
gene:100040016,genomic,gene,gene:100040016
gene:100040048,genomic,gene,gene:100040048
gene:100040268,genomic,gene,gene:100040268
gene:100040270,genomic,gene,gene:100040270
gene:100040331,genomic,gene,gene:100040331
gene:100040340,genomic,gene,gene:100040340
gene:100040414,genomic,gene,gene:100040414
gene:100040416,genomic,gene,gene:100040416
gene:100040439,genomic,gene,gene:100040439
gene:100040462,genomic,gene,gene:100040462
gene:100040525,genomic,gene,gene:100040525
gene:100040531,genomic,gene,gene:100040531
gene:100040533,genomic,gene,gene:100040533
gene:100040563,genomic,gene,gene:100040563
gene:100040633,genomic,gene,gene:100040633
gene:100040724,genomic,gene,gene:100040724
gene:100040736,genomic,gene,gene:100040736
gene:100040843,genomic,gene,gene:100040843
gene:100040885,genomic,gene,gene:100040885
gene:100040970,genomic,gene,gene:100040970
gene:100040981,genomic,gene,gene:100040981
gene:100041085,genomic,gene,gene:100041085
gene:100041102,genomic,gene,gene:100041102
gene:100041115,genomic,gene,gene:100041115
gene:100041163,genomic,gene,gene:100041163
gene:100041230,genomic,gene,gene:100041230
gene:100041237,genomic,gene,gene:100041237
gene:100041264,genomic,gene,gene:100041264
gene:100041290,genomic,gene,gene:100041290
gene:100041294,genomic,gene,gene:100041294
gene:100041352,genomic,gene,gene:100041352
gene:100041375,genomic,gene,gene:100041375
gene:100041379,genomic,gene,gene:100041379
gene:100041433,genomic,gene,gene:100041433
gene:100041449,genomic,gene,gene:100041449
gene:100041546,genomic,gene,gene:100041546
gene:100041581,genomic,gene,gene:100041581
gene:100041585,genomic,gene,gene:100041585
gene:100041596,genomic,gene,gene:100041596
gene:100041658,genomic,gene,gene:100041658
gene:100041677,genomic,gene,gene:100041677
gene:100041687,genomic,gene,gene:100041687
gene:100041759,genomic,gene,gene:100041759
gene:100041787,genomic,gene,gene:100041787
gene:100041915,genomic,gene,gene:100041915
gene:100041952,genomic,gene,gene:100041952
gene:100041965,genomic,gene,gene:100041965
gene:100042069,genomic,gene,gene:100042069
gene:100042094,genomic,gene,gene:100042094
gene:100042165,genomic,gene,gene:100042165
gene:100042173,genomic,gene,gene:100042173
gene:100042178,genomic,gene,gene:100042178
gene:100042305,genomic,gene,gene:100042305
gene:100042335,genomic,gene,gene:100042335
gene:100042415,genomic,gene,gene:100042415
gene:100042437,genomic,gene,gene:100042437
gene:100042444,genomic,gene,gene:100042444
gene:100042493,genomic,gene,gene:100042493
gene:100042499,genomic,gene,gene:100042499
gene:100042514,genomic,gene,gene:100042514
gene:100042624,genomic,gene,gene:100042624
gene:100042625,genomic,gene,gene:100042625
gene:100042636,genomic,gene,gene:100042636
gene:100042651,genomic,gene,gene:100042651
gene:100042653,genomic,gene,gene:100042653
gene:100042670,genomic,gene,gene:100042670
gene:100042685,genomic,gene,gene:100042685
gene:100042702,genomic,gene,gene:100042702
gene:100042707,genomic,gene,gene:100042707
gene:100042717,genomic,gene,gene:100042717
gene:100042721,genomic,gene,gene:100042721
gene:100042753,genomic,gene,gene:100042753
gene:100042756,genomic,gene,gene:100042756
gene:100042758,genomic,gene,gene:100042758
gene:100042761,genomic,gene,gene:100042761
gene:100042762,genomic,gene,gene:100042762
gene:100042765,genomic,gene,gene:100042765
gene:100042771,genomic,gene,gene:100042771
gene:100042776,genomic,gene,gene:100042776
gene:100042782,genomic,gene,gene:100042782
gene:100042807,genomic,gene,gene:100042807
gene:100042811,genomic,gene,gene:100042811
gene:100042812,genomic,gene,gene:100042812
gene:100042814,genomic,gene,gene:100042814
gene:100042823,genomic,gene,gene:100042823
gene:100042856,genomic,gene,gene:100042856
gene:100042866,genomic,gene,gene:100042866
gene:100042894,genomic,gene,gene:100042894
gene:100042921,genomic,gene,gene:100042921
gene:100042922,genomic,gene,gene:100042922
gene:100042966,genomic,gene,gene:100042966
gene:100042968,genomic,gene,gene:100042968
gene:100042996,genomic,gene,gene:100042996
gene:100043034,genomic,gene,gene:100043034
gene:100043042,genomic,gene,gene:100043042
gene:100043101,genomic,gene,gene:100043101
gene:100043108,genomic,gene,gene:100043108
gene:100043123,genomic,gene,gene:100043123
gene:100043125,genomic,gene,gene:100043125
gene:100043141,genomic,gene,gene:100043141
gene:100043188,genomic,gene,gene:100043188
gene:100043194,genomic,gene,gene:100043194
gene:100043200,genomic,gene,gene:100043200
gene:100043207,genomic,gene,gene:100043207
gene:100043257,genomic,gene,gene:100043257
gene:100043312,genomic,gene,gene:100043312
gene:100043341,genomic,gene,gene:100043341
gene:100043462,genomic,gene,gene:100043462
gene:100043468,genomic,gene,gene:100043468
gene:100043474,genomic,gene,gene:100043474
gene:100043497,genomic,gene,gene:100043497
gene:100043507,genomic,gene,gene:100043507
gene:100043590,genomic,gene,gene:100043590
gene:100043604,genomic,gene,gene:100043604
gene:100043646,genomic,gene,gene:100043646
gene:100043684,genomic,gene,gene:100043684
gene:100043686,genomic,gene,gene:100043686
gene:100043752,genomic,gene,gene:100043752
gene:100043757,genomic,gene,gene:100043757
gene:100043772,genomic,gene,gene:100043772
gene:100043787,genomic,gene,gene:100043787
gene:100043813,genomic,gene,gene:100043813
gene:100043826,genomic,gene,gene:100043826
gene:100043836,genomic,gene,gene:100043836
gene:100043856,genomic,gene,gene:100043856
gene:100043859,genomic,gene,gene:100043859
gene:100043868,genomic,gene,gene:100043868
gene:100043872,genomic,gene,gene:100043872
gene:100043893,genomic,gene,gene:100043893
gene:100043902,genomic,gene,gene:100043902
gene:100043911,genomic,gene,gene:100043911
gene:100043914,genomic,gene,gene:100043914
gene:100043920,genomic,gene,gene:100043920
gene:100044236,genomic,gene,gene:100044236
gene:100048884,genomic,gene,gene:100048884
gene:100048912,genomic,gene,gene:100048912
gene:100048914,genomic,gene,gene:100048914
gene:100048915,genomic,gene,gene:100048915
gene:100048921,genomic,gene,gene:100048921
gene:100049076,genomic,gene,gene:100049076
gene:100049126,genomic,gene,gene:100049126
gene:100049175,genomic,gene,gene:100049175
gene:100049177,genomic,gene,gene:100049177
gene:100049180,genomic,gene,gene:100049180
gene:100049185,genomic,gene,gene:100049185
gene:100049188,genomic,gene,gene:100049188
gene:100049227,genomic,gene,gene:100049227
gene:100049258,genomic,gene,gene:100049258
gene:100049316,genomic,gene,gene:100049316
gene:100049428,genomic,gene,gene:100049428
gene:100049452,genomic,gene,gene:100049452
gene:100049545,genomic,gene,gene:100049545
gene:100049546,genomic,gene,gene:100049546
gene:100049548,genomic,gene,gene:100049548
gene:100049587,genomic,gene,gene:100049587
gene:100049706,genomic,gene,gene:100049706
gene:100049710,genomic,gene,gene:100049710
gene:100049711,genomic,gene,gene:100049711
gene:100049712,genomic,gene,gene:100049712
gene:100049713,genomic,gene,gene:100049713
gene:100049714,genomic,gene,gene:100049714
gene:100049715,genomic,gene,gene:100049715
gene:100049716,genomic,gene,gene:100049716
gene:100049758,genomic,gene,gene:100049758
gene:100049764,genomic,gene,gene:100049764
gene:10005,genomic,gene,gene:10005
gene:100052063,genomic,gene,gene:100052063
gene:100053626,genomic,gene,gene:100053626
gene:100059563,genomic,gene,gene:100059563
gene:10006,genomic,gene,gene:10006
gene:100066,genomic,gene,gene:100066
gene:100067084,genomic,gene,gene:100067084
gene:100067109,genomic,gene,gene:100067109
gene:100067154,genomic,gene,gene:100067154
gene:10007,genomic,gene,gene:10007
gene:100073325,genomic,gene,gene:100073325
gene:100073328,genomic,gene,gene:100073328
gene:100073332,genomic,gene,gene:100073332
gene:100073336,genomic,gene,gene:100073336
gene:100073341,genomic,gene,gene:100073341
gene:100073343,genomic,gene,gene:100073343
gene:100073347,genomic,gene,gene:100073347
gene:10008,genomic,gene,gene:10008
gene:100085893,genomic,gene,gene:100085893
gene:10009,genomic,gene,gene:10009
gene:100093625,genomic,gene,gene:100093625
gene:100093630,genomic,gene,gene:100093630
gene:100093631,genomic,gene,gene:100093631
gene:100093705,genomic,gene,gene:100093705
gene:100093707,genomic,gene,gene:100093707
gene:100093709,genomic,gene,gene:100093709
gene:1001,genomic,gene,gene:1001
gene:10010,genomic,gene,gene:10010
gene:100101116,genomic,gene,gene:100101116
gene:100101118,genomic,gene,gene:100101118
gene:100101121,genomic,gene,gene:100101121
gene:100101199,genomic,gene,gene:100101199
gene:100101266,genomic,gene,gene:100101266
gene:100101267,genomic,gene,gene:100101267
gene:100101465,genomic,gene,gene:100101465
gene:100101467,genomic,gene,gene:100101467
gene:100101486,genomic,gene,gene:100101486
gene:100101490,genomic,gene,gene:100101490
gene:100101629,genomic,gene,gene:100101629
gene:100101640,genomic,gene,gene:100101640
gene:100101653,genomic,gene,gene:100101653
gene:100101668,genomic,gene,gene:100101668
gene:100101709,genomic,gene,gene:100101709
gene:100101806,genomic,gene,gene:100101806
gene:100101807,genomic,gene,gene:100101807
gene:100101919,genomic,gene,gene:100101919
gene:100101938,genomic,gene,gene:100101938
gene:10011,genomic,gene,gene:10011
gene:100113378,genomic,gene,gene:100113378
gene:100113379,genomic,gene,gene:100113379
gene:100113382,genomic,gene,gene:100113382
gene:100113384,genomic,gene,gene:100113384
gene:100113386,genomic,gene,gene:100113386
gene:100113389,genomic,gene,gene:100113389
gene:100113391,genomic,gene,gene:100113391
gene:100113392,genomic,gene,gene:100113392
gene:100113393,genomic,gene,gene:100113393
gene:100113403,genomic,gene,gene:100113403
gene:100113407,genomic,gene,gene:100113407
gene:100113430,genomic,gene,gene:100113430
gene:100113432,genomic,gene,gene:100113432
gene:100113670,genomic,gene,gene:100113670
gene:100114226,genomic,gene,gene:100114226
gene:100114787,genomic,gene,gene:100114787
gene:100114891,genomic,gene,gene:100114891
gene:100114901,genomic,gene,gene:100114901
gene:100115049,genomic,gene,gene:100115049
gene:100115458,genomic,gene,gene:100115458
gene:100115514,genomic,gene,gene:100115514
gene:100116992,genomic,gene,gene:100116992
gene:100117026,genomic,gene,gene:100117026
gene:100117307,genomic,gene,gene:100117307
gene:100118482,genomic,gene,gene:100118482
gene:100118565,genomic,gene,gene:100118565
gene:100120121,genomic,gene,gene:100120121
gene:100120143,genomic,gene,gene:100120143
gene:100120724,genomic,gene,gene:100120724
gene:100121487,genomic,gene,gene:100121487
gene:100121905,genomic,gene,gene:100121905
gene:100122029,genomic,gene,gene:100122029
gene:100122287,genomic,gene,gene:100122287
gene:100123171,genomic,gene,gene:100123171
gene:100124008,genomic,gene,gene:100124008
gene:100124437,genomic,gene,gene:100124437
gene:100124438,genomic,gene,gene:100124438
gene:100124442,genomic,gene,gene:100124442
gene:100124445,genomic,gene,gene:100124445
gene:100124446,genomic,gene,gene:100124446
gene:100124447,genomic,gene,gene:100124447
gene:100124448,genomic,gene,gene:100124448
gene:100124449,genomic,gene,gene:100124449
gene:100124450,genomic,gene,gene:100124450
gene:100124454,genomic,gene,gene:100124454
gene:100124455,genomic,gene,gene:100124455
gene:100124456,genomic,gene,gene:100124456
gene:100124457,genomic,gene,gene:100124457
gene:100124460,genomic,gene,gene:100124460
gene:100124462,genomic,gene,gene:100124462
gene:100124463,genomic,gene,gene:100124463
gene:100124465,genomic,gene,gene:100124465
gene:100124471,genomic,gene,gene:100124471
gene:100124474,genomic,gene,gene:100124474
gene:100124475,genomic,gene,gene:100124475
gene:100124478,genomic,gene,gene:100124478
gene:100124479,genomic,gene,gene:100124479
gene:100124480,genomic,gene,gene:100124480
gene:100124483,genomic,gene,gene:100124483
gene:100124484,genomic,gene,gene:100124484
gene:100124485,genomic,gene,gene:100124485
gene:100124486,genomic,gene,gene:100124486
gene:100124487,genomic,gene,gene:100124487
gene:100124490,genomic,gene,gene:100124490
gene:100124492,genomic,gene,gene:100124492
gene:100124493,genomic,gene,gene:100124493
gene:100124495,genomic,gene,gene:100124495
gene:100124496,genomic,gene,gene:100124496
gene:100124516,genomic,gene,gene:100124516
gene:100124530,genomic,gene,gene:100124530
gene:100124531,genomic,gene,gene:100124531
gene:100124534,genomic,gene,gene:100124534
gene:100124535,genomic,gene,gene:100124535
gene:100124536,genomic,gene,gene:100124536
gene:100124537,genomic,gene,gene:100124537
gene:100124538,genomic,gene,gene:100124538
gene:100124539,genomic,gene,gene:100124539
gene:100124540,genomic,gene,gene:100124540
gene:100124541,genomic,gene,gene:100124541
gene:100124599,genomic,gene,gene:100124599
gene:100124611,genomic,gene,gene:100124611
gene:100124612,genomic,gene,gene:100124612
gene:100124614,genomic,gene,gene:100124614
gene:100124615,genomic,gene,gene:100124615
gene:100124622,genomic,gene,gene:100124622
gene:100124627,genomic,gene,gene:100124627
gene:100124640,genomic,gene,gene:100124640
gene:100124642,genomic,gene,gene:100124642
gene:100124660,genomic,gene,gene:100124660
gene:100124673,genomic,gene,gene:100124673
gene:100124675,genomic,gene,gene:100124675
gene:100124677,genomic,gene,gene:100124677
gene:100124685,genomic,gene,gene:100124685
gene:100124698,genomic,gene,gene:100124698
gene:100124700,genomic,gene,gene:100124700
gene:100124784,genomic,gene,gene:100124784
gene:100124975,genomic,gene,gene:100124975
gene:100125118,genomic,gene,gene:100125118
gene:100125220,genomic,gene,gene:100125220
gene:100125242,genomic,gene,gene:100125242
gene:100125269,genomic,gene,gene:100125269
